"","type","lat","lon","sb_lat","sb_lon","feet","string_check","sb_name"
"9935","Starbucks",27.29123,-82.53017,27.302649,-82.53014,4151.33,"27.29123 -82.53017","27.302649 -82.53014"
"9936","Starbucks",28.002246,-81.97649,28.018274,-81.957438,8470.73,"28.002246 -81.97649","28.018274 -81.957438"
"9937","Starbucks",26.045662,-80.26228,26.047798,-80.25147,3633.28,"26.045662 -80.26228","26.047798 -80.25147"
"9938","Starbucks",28.23075,-80.722155,28.227958,-80.719277,1374.58,"28.23075 -80.722155","28.227958 -80.719277"
"9939","Starbucks",41.575887,-72.333207,41.481022,-72.103082,71871,"41.575887 -72.333207","41.481022 -72.103082"
"9940","Starbucks",33.135588,-117.12151,33.148571,-117.106348,6622.59,"33.135588 -117.12151","33.148571 -117.106348"
"9941","Starbucks",32.357936,-86.169713,32.338357,-86.182264,8109.66,"32.357936 -86.169713","32.338357 -86.182264"
"9942","Starbucks",42.719597,-87.848447,42.698765,-87.85315,7696.99,"42.719597 -87.848447","42.698765 -87.85315"
"9943","Starbucks",47.681397,-122.290638,47.682665,-122.290465,464.5,"47.681397 -122.290638","47.682665 -122.290465"
"9944","Starbucks",26.267008,-98.219714,26.235322,-98.225118,11652.98,"26.267008 -98.219714","26.235322 -98.225118"
"9945","Starbucks",41.468952,-75.636894,41.487,-75.695407,17330.55,"41.468952 -75.636894","41.487 -75.695407"
"9946","Starbucks",41.153561,-81.351576,41.156744,-81.406594,15195.49,"41.153561 -81.351576","41.156744 -81.406594"
"9947","Starbucks",42.097703,-79.29118,42.44868,-79.339244,128567.96,"42.097703 -79.29118","42.44868 -79.339244"
"9948","Starbucks",38.785642,-90.353135,38.777353,-90.335554,5850.98,"38.785642 -90.353135","38.777353 -90.335554"
"9949","Starbucks",42.292092,-71.520206,42.346238,-71.546413,20967.17,"42.292092 -71.520206","42.346238 -71.546413"
"9950","Starbucks",41.909226,-87.802591,41.888141,-87.805528,7725.09,"41.909226 -87.802591","41.888141 -87.805528"
"9951","Starbucks",39.607674,-75.71891,39.602754,-75.746417,7955.15,"39.607674 -75.71891","39.602754 -75.746417"
"9952","Starbucks",39.740533,-104.952757,39.744582,-104.968064,4550.2,"39.740533 -104.952757","39.744582 -104.968064"
"9953","Starbucks",38.407741,-121.449689,38.422848,-121.446347,5584.54,"38.407741 -121.449689","38.422848 -121.446347"
"9954","Starbucks",36.77992,-119.78749,36.75789,-119.80156,9017.72,"36.77992 -119.78749","36.75789 -119.80156"
"9955","Starbucks",33.65552,-111.929275,33.670289,-111.906171,8849.31,"33.65552 -111.929275","33.670289 -111.906171"
"9956","Starbucks",40.466885,-106.825443,40.465969,-106.824493,425.72,"40.466885 -106.825443","40.465969 -106.824493"
"9957","Starbucks",45.624336,-122.589927,45.626234,-122.603102,3441.2,"45.624336 -122.589927","45.626234 -122.603102"
"9958","Starbucks",47.604495,-122.339138,47.603837,-122.335584,909.03,"47.604495 -122.339138","47.603837 -122.335584"
"9959","Starbucks",37.11082,-113.553975,37.125633,-113.602014,15009.74,"37.11082 -113.553975","37.125633 -113.602014"
"9960","Starbucks",32.915348,-96.8182,32.911453,-96.804231,4515.32,"32.915348 -96.8182","32.911453 -96.804231"
"9961","Starbucks",36.126766,-115.168686,36.127384,-115.16749,418.79,"36.126766 -115.168686","36.127384 -115.16749"
"9962","Starbucks",41.258349,-96.023484,41.261323,-96.024279,1105.46,"41.258349 -96.023484","41.261323 -96.024279"
"9963","Starbucks",41.69988,-86.216225,41.698402,-86.219588,1064.69,"41.69988 -86.216225","41.698402 -86.219588"
"9964","Starbucks",41.99287,-87.711001,42.005658,-87.712983,4691.2,"41.99287 -87.711001","42.005658 -87.712983"
"9965","Starbucks",33.909572,-117.852766,33.910063,-117.865477,3860.9,"33.909572 -117.852766","33.910063 -117.865477"
"9966","Starbucks",32.650063,-117.085526,32.661118,-117.080094,4355.91,"32.650063 -117.085526","32.661118 -117.080094"
"9967","Starbucks",47.60259,-117.365869,47.628554,-117.373233,9643.65,"47.60259 -117.365869","47.628554 -117.373233"
"9968","Starbucks",45.523133,-122.698686,45.527064,-122.698372,1435.67,"45.523133 -122.698686","45.527064 -122.698372"
"9969","Starbucks",27.960464,-82.72506,27.958392,-82.724513,773.76,"27.960464 -82.72506","27.958392 -82.724513"
"9970","Starbucks",35.296189,-119.026969,35.295626,-119.054989,8364.23,"35.296189 -119.026969","35.295626 -119.054989"
"9971","Starbucks",32.655929,-117.065758,32.657178,-117.066548,515.4,"32.655929 -117.065758","32.657178 -117.066548"
"9972","Starbucks",47.909484,-122.225436,47.92127,-122.227285,4323.33,"47.909484 -122.225436","47.92127 -122.227285"
"9973","Starbucks",41.17611,-112.007533,41.161731,-111.939964,19327.28,"41.17611 -112.007533","41.161731 -111.939964"
"9974","Starbucks",33.624168,-97.149103,33.231634,-97.137702,142880.46,"33.624168 -97.149103","33.231634 -97.137702"
"9975","Starbucks",33.230758,-97.59593,33.229808,-97.16262,132509.2,"33.230758 -97.59593","33.229808 -97.16262"
"9976","Starbucks",33.999914,-81.017323,33.999873,-81.038851,6525.16,"33.999914 -81.017323","33.999873 -81.038851"
"9977","Starbucks",45.301004,-122.774019,45.302643,-122.772791,676.02,"45.301004 -122.774019","45.302643 -122.772791"
"9978","Starbucks",45.487659,-122.79521,45.486542,-122.79447,449.35,"45.487659 -122.79521","45.486542 -122.79447"
"9979","Starbucks",46.861356,-96.867711,46.860527,-96.852841,3732.35,"46.861356 -96.867711","46.860527 -96.852841"
"9980","Starbucks",27.311064,-80.41043,27.2683,-80.4296,16747.09,"27.311064 -80.41043","27.2683 -80.4296"
"9981","Starbucks",27.916116,-82.76183,27.896406,-82.784401,10222.47,"27.916116 -82.76183","27.896406 -82.784401"
"9982","Starbucks",26.808152,-80.096118,26.80484,-80.085275,3736.23,"26.808152 -80.096118","26.80484 -80.085275"
"9983","Starbucks",25.926275,-80.156137,25.943442,-80.147825,6811.54,"25.926275 -80.156137","25.943442 -80.147825"
"9984","Starbucks",38.790525,-121.287334,38.781933,-121.286906,3131.7,"38.790525 -121.287334","38.781933 -121.286906"
"9985","Starbucks",38.706269,-121.326291,38.686452,-121.339759,8177.33,"38.706269 -121.326291","38.686452 -121.339759"
"9986","Starbucks",37.978071,-121.992905,37.966078,-121.991058,4399.74,"37.978071 -121.992905","37.966078 -121.991058"
"9987","Starbucks",35.584277,-120.696964,35.584284,-120.696994,9.28,"35.584277 -120.696964","35.584284 -120.696994"
"9988","Starbucks",44.244038,-88.36907,44.261963,-88.40504,11468.76,"44.244038 -88.36907","44.261963 -88.40504"
"9989","Starbucks",45.63938,-122.671686,45.648705,-122.66772,3548.44,"45.63938 -122.671686","45.648705 -122.66772"
"9990","Starbucks",29.596204,-95.622592,29.596334,-95.627475,1552.68,"29.596204 -95.622592","29.596334 -95.627475"
"9991","Starbucks",40.4446,-79.948548,40.440933,-79.957627,2858.49,"40.4446 -79.948548","40.440933 -79.957627"
"9992","Starbucks",37.674933,-97.38985,37.678069,-97.431187,12018.35,"37.674933 -97.38985","37.678069 -97.431187"
"9993","Starbucks",37.664332,-97.243946,37.692604,-97.246606,10323.85,"37.664332 -97.243946","37.692604 -97.246606"
"9994","Starbucks",41.751256,-87.741917,41.774232,-87.744661,8405.9,"41.751256 -87.741917","41.774232 -87.744661"
"9995","Starbucks",41.705019,-87.739945,41.719609,-87.749409,5911.29,"41.705019 -87.739945","41.719609 -87.749409"
"9996","Starbucks",26.846378,-80.060422,26.84828,-80.08519,8105.85,"26.846378 -80.060422","26.84828 -80.08519"
"9997","Starbucks",33.9465,-117.396997,33.945739,-117.386589,3168.78,"33.9465 -117.396997","33.945739 -117.386589"
"9998","Starbucks",38.661637,-121.354726,38.660707,-121.362801,2330.62,"38.661637 -121.354726","38.660707 -121.362801"
"9999","Starbucks",37.002428,-121.551274,37.023162,-121.56361,8364.56,"37.002428 -121.551274","37.023162 -121.56361"
"10000","Starbucks",38.334983,-122.67769,38.32901,-122.697523,6090.97,"38.334983 -122.67769","38.32901 -122.697523"
"10001","Starbucks",34.271425,-118.77746,34.270495,-118.785342,2405.35,"34.271425 -118.77746","34.270495 -118.785342"
"10002","Starbucks",37.41356,-122.125534,37.416981,-122.130222,1845.42,"37.41356 -122.125534","37.416981 -122.130222"
"10003","Starbucks",37.388271,-122.030288,37.37492,-122.03474,5030.62,"37.388271 -122.030288","37.37492 -122.03474"
"10004","Starbucks",33.703278,-117.88534,33.703617,-117.88576,177.59,"33.703278 -117.88534","33.703617 -117.88576"
"10005","Starbucks",44.008557,-88.581223,43.998569,-88.577861,3747,"44.008557 -88.581223","43.998569 -88.577861"
"10006","Starbucks",43.176306,-87.912089,43.22313,-87.924095,17364.72,"43.176306 -87.912089","43.22313 -87.924095"
"10007","Starbucks",29.51589,-98.499621,29.518535,-98.495861,1534.79,"29.51589 -98.499621","29.518535 -98.495861"
"10008","Starbucks",41.1441,-73.861873,41.151858,-73.82909,9461.09,"41.1441 -73.861873","41.151858 -73.82909"
"10009","Starbucks",46.593329,-112.036342,46.591257,-112.018224,4617.46,"46.593329 -112.036342","46.591257 -112.018224"
"10010","Starbucks",41.883037,-87.641024,41.882626,-87.639431,458.93,"41.883037 -87.641024","41.882626 -87.639431"
"10011","Starbucks",33.6315,-83.98511,33.632955,-84.016439,9551.23,"33.6315 -83.98511","33.632955 -84.016439"
"10012","Starbucks",38.234949,-104.664672,38.266071,-104.627494,15570.92,"38.234949 -104.664672","38.266071 -104.627494"
"10013","Starbucks",32.660777,-97.273413,32.660681,-97.274676,390.28,"32.660777 -97.273413","32.660681 -97.274676"
"10014","Starbucks",42.670046,-83.010397,42.628121,-82.97365,18199.35,"42.670046 -83.010397","42.628121 -82.97365"
"10015","Starbucks",42.198383,-83.258623,42.141617,-83.226218,22475.08,"42.198383 -83.258623","42.141617 -83.226218"
"10016","Starbucks",38.336197,-75.107796,38.469957,-75.114104,48747.57,"38.336197 -75.107796","38.469957 -75.114104"
"10017","Starbucks",35.029994,-85.156068,35.040321,-85.155778,3759.86,"35.029994 -85.156068","35.040321 -85.155778"
"10018","Starbucks",43.514455,-96.769842,43.508164,-96.773555,2495.77,"43.514455 -96.769842","43.508164 -96.773555"
"10019","Starbucks",40.1814,-80.232895,40.186353,-80.223771,3123.29,"40.1814 -80.232895","40.186353 -80.223771"
"10020","Starbucks",45.534623,-122.876839,45.536835,-122.869673,2005.7,"45.534623 -122.876839","45.536835 -122.869673"
"10021","Starbucks",42.343618,-122.876727,42.341473,-122.87257,1369.01,"42.343618 -122.876727","42.341473 -122.87257"
"10022","Starbucks",40.631573,-74.027562,40.621133,-74.025818,3834.29,"40.631573 -74.027562","40.621133 -74.025818"
"10023","Starbucks",40.551328,-74.436484,40.548621,-74.426699,2892.6,"40.551328 -74.436484","40.548621 -74.426699"
"10024","Starbucks",35.523092,-82.528392,35.50011,-82.523703,8481.32,"35.523092 -82.528392","35.50011 -82.523703"
"10025","Starbucks",37.147859,-93.295565,37.136221,-93.2772,6827.38,"37.147859 -93.295565","37.136221 -93.2772"
"10026","Starbucks",39.39567,-76.604235,39.404726,-76.601976,3359.88,"39.39567 -76.604235","39.404726 -76.601976"
"10027","Starbucks",37.738321,-97.244085,37.724487,-97.242652,5054.64,"37.738321 -97.244085","37.724487 -97.242652"
"10028","Starbucks",40.453064,-86.91313,40.424581,-86.910479,10403.07,"40.453064 -86.91313","40.424581 -86.910479"
"10029","Starbucks",41.65827,-91.534391,41.679476,-91.590275,17112.87,"41.65827 -91.534391","41.679476 -91.590275"
"10030","Starbucks",31.4496,-83.5303,31.590262,-84.157817,202131.19,"31.4496 -83.5303","31.590262 -84.157817"
"10031","Starbucks",28.091797,-80.566604,28.152101,-80.584472,22669.71,"28.091797 -80.566604","28.152101 -80.584472"
"10032","Starbucks",27.894319,-82.66855,27.893519,-82.688497,6449.94,"27.894319 -82.66855","27.893519 -82.688497"
"10033","Starbucks",41.467323,-73.486207,41.42028,-73.41998,24970.69,"41.467323 -73.486207","41.42028 -73.41998"
"10034","Starbucks",41.677105,-72.839815,41.633336,-72.8731,18360.76,"41.677105 -72.839815","41.633336 -72.8731"
"10035","Starbucks",33.759695,-116.297668,33.742191,-116.303919,6647.2,"33.759695 -116.297668","33.742191 -116.303919"
"10036","Starbucks",36.836994,-119.70147,36.835962,-119.68505,4820.1,"36.836994 -119.70147","36.835962 -119.68505"
"10037","Starbucks",34.15036,-117.47201,34.150635,-117.47096,333.08,"34.15036 -117.47201","34.150635 -117.47096"
"10038","Starbucks",36.792225,-119.82627,36.808339,-119.828387,5899.61,"36.792225 -119.82627","36.808339 -119.828387"
"10039","Starbucks",38.461796,-122.71738,38.463105,-122.717209,479.24,"38.461796 -122.71738","38.463105 -122.717209"
"10040","Starbucks",38.554024,-121.428114,38.547105,-121.428166,2519.94,"38.554024 -121.428114","38.547105 -121.428166"
"10041","Starbucks",38.810294,-121.283086,38.800405,-121.294173,4791.19,"38.810294 -121.283086","38.800405 -121.294173"
"10042","Starbucks",37.312014,-122.031871,37.321992,-122.032782,3642.86,"37.312014 -122.031871","37.321992 -122.032782"
"10043","Starbucks",36.700002,-121.620097,36.69911,-121.620617,358.77,"36.700002 -121.620097","36.69911 -121.620617"
"10044","Starbucks",32.355421,-111.092411,32.337553,-111.069092,9701.97,"32.355421 -111.092411","32.337553 -111.069092"
"10045","Starbucks",33.421677,-111.951958,33.425628,-111.940148,3879.81,"33.421677 -111.951958","33.425628 -111.940148"
"10046","Starbucks",33.626687,-111.99575,33.611087,-111.994652,5686.65,"33.626687 -111.99575","33.611087 -111.994652"
"10047","Starbucks",29.518535,-98.495861,29.51589,-98.499621,1534.79,"29.518535 -98.495861","29.51589 -98.499621"
"10048","Starbucks",30.016721,-95.442861,30.050283,-95.43183,12695.58,"30.016721 -95.442861","30.050283 -95.43183"
"10049","Starbucks",32.012703,-97.110583,31.602467,-97.108759,149242.03,"32.012703 -97.110583","31.602467 -97.108759"
"10050","Starbucks",41.696353,-83.645584,41.677011,-83.623336,9306.27,"41.696353 -83.645584","41.677011 -83.623336"
"10051","Starbucks",43.702836,-70.288496,43.68404,-70.29151,6897.84,"43.702836 -70.288496","43.68404 -70.29151"
"10052","Starbucks",38.6796,-76.9762,38.7247,-76.9992,17688.8,"38.6796 -76.9762","38.7247 -76.9992"
"10053","Starbucks",39.913669,-86.137165,39.91485,-86.138786,625.98,"39.913669 -86.137165","39.91485 -86.138786"
"10054","Starbucks",41.79521,-87.596777,41.799729,-87.588885,2709.76,"41.79521 -87.596777","41.799729 -87.588885"
"10055","Starbucks",42.099801,-88.286494,42.091811,-88.336114,13778.62,"42.099801 -88.286494","42.091811 -88.336114"
"10056","Starbucks",39.708365,-105.135324,39.713787,-105.132948,2085.14,"39.708365 -105.135324","39.713787 -105.132948"
"10057","Starbucks",36.74345,-119.773539,36.743095,-119.77987,1859.56,"36.74345 -119.773539","36.743095 -119.77987"
"10058","Starbucks",34.071814,-117.593793,34.064119,-117.610588,5806.43,"34.071814 -117.593793","34.064119 -117.610588"
"10059","Starbucks",37.44362,-122.17187,37.44413,-122.163434,2456.23,"37.44362 -122.17187","37.44413 -122.163434"
"10060","Starbucks",32.709113,-117.08525,32.678119,-117.082029,11320.44,"32.709113 -117.08525","32.678119 -117.082029"
"10061","Starbucks",33.975643,-118.357886,33.977549,-118.371929,4313.73,"33.975643 -118.357886","33.977549 -118.371929"
"10062","Starbucks",39.757948,-104.902621,39.757388,-104.903304,280.16,"39.757948 -104.902621","39.757388 -104.903304"
"10063","Starbucks",26.029921,-80.360139,26.007573,-80.357509,8168.83,"26.029921 -80.360139","26.007573 -80.357509"
"10064","Starbucks",44.047451,-121.331636,44.047424,-121.33144,52.47,"44.047451 -121.331636","44.047424 -121.33144"
"10065","Starbucks",39.273823,-80.28452,39.649549,-80.001105,158537.89,"39.273823 -80.28452","39.649549 -80.001105"
"10066","Starbucks",38.421387,-82.286628,38.413975,-82.30543,6025.64,"38.421387 -82.286628","38.413975 -82.30543"
"10067","Starbucks",43.035631,-88.10461,43.03595,-88.108923,1159,"43.035631 -88.10461","43.03595 -88.108923"
"10068","Starbucks",47.629932,-122.340052,47.630038,-122.342501,605.11,"47.629932 -122.340052","47.630038 -122.342501"
"10069","Starbucks",47.82941,-122.271435,47.829924,-122.271631,193.58,"47.82941 -122.271435","47.829924 -122.271631"
"10070","Starbucks",46.976931,-120.542231,46.99114,-120.551027,5628.4,"46.976931 -120.542231","46.99114 -120.551027"
"10071","Starbucks",37.37608,-77.511955,37.354887,-77.413217,29715.63,"37.37608 -77.511955","37.354887 -77.413217"
"10072","Starbucks",37.554012,-77.45553,37.547961,-77.452822,2339.08,"37.554012 -77.45553","37.547961 -77.452822"
"10073","Starbucks",38.848735,-77.352117,38.862773,-77.358852,5460.81,"38.848735 -77.352117","38.862773 -77.358852"
"10074","Starbucks",38.903488,-77.262081,38.901464,-77.265619,1247.91,"38.903488 -77.262081","38.901464 -77.265619"
"10075","Starbucks",38.304051,-77.509356,38.299744,-77.512866,1864.12,"38.304051 -77.509356","38.299744 -77.512866"
"10076","Starbucks",32.932686,-96.803192,32.932937,-96.8197,5066.09,"32.932686 -96.803192","32.932937 -96.8197"
"10077","Starbucks",32.999033,-96.961515,33.010045,-96.969291,4662.45,"32.999033 -96.961515","33.010045 -96.969291"
"10078","Starbucks",35.138094,-89.796512,35.138097,-89.79647,12.61,"35.138094 -89.796512","35.138097 -89.79647"
"10079","Starbucks",43.542712,-96.731081,43.517561,-96.728496,9193.51,"43.542712 -96.731081","43.517561 -96.728496"
"10080","Starbucks",41.440378,-71.488552,41.487673,-71.314903,50619.14,"41.440378 -71.488552","41.487673 -71.314903"
"10081","Starbucks",40.148826,-74.997878,40.136582,-74.965265,10150.47,"40.148826 -74.997878","40.136582 -74.965265"
"10082","Starbucks",40.30957,-76.803246,40.278248,-76.82377,12766.65,"40.30957 -76.803246","40.278248 -76.82377"
"10083","Starbucks",45.335126,-122.765077,45.303972,-122.762632,11377.07,"45.335126 -122.765077","45.303972 -122.762632"
"10084","Starbucks",45.520261,-123.049306,45.520211,-123.044639,1196.44,"45.520261 -123.049306","45.520211 -123.044639"
"10085","Starbucks",40.788148,-82.591975,40.718495,-82.549047,28026.07,"40.788148 -82.591975","40.718495 -82.549047"
"10086","Starbucks",41.237826,-81.807177,41.308464,-81.820162,25984.76,"41.237826 -81.807177","41.308464 -81.820162"
"10087","Starbucks",39.335127,-84.524617,39.2968,-84.52318,13966.42,"39.335127 -84.524617","39.2968 -84.52318"
"10088","Starbucks",40.990137,-73.808109,40.990741,-73.822962,4106.42,"40.990137 -73.808109","40.990741 -73.822962"
"10089","Starbucks",43.07055,-77.439709,43.028587,-77.442642,15314.93,"43.07055 -77.439709","43.028587 -77.442642"
"10090","Starbucks",40.734925,-73.868909,40.73533,-73.87491,1669.63,"40.734925 -73.868909","40.73533 -73.87491"
"10091","Starbucks",40.760626,-73.987171,40.762176,-73.987472,570.85,"40.760626 -73.987171","40.762176 -73.987472"
