"","X","ProfileNo","OrganizationIdentificationID","DepartmentName","OrganizationActivityText","ReportingOfficerIdentificationID","InterventionIdentificationID","IdentificationCategoryDescriptionText","InterventionDate","Month","SubjectRaceCode","SubjectEthnicityCode","SubjectSexCode","SubjectAge","ResidentIndicator","TownRecidentIndicator","InterventionLocationName","InterventionLocationDescriptionText","InterventionLocationLatitude","DegreeY","MinY","SecondY","InterventionLocationLongitude","DegreeX","MinX","SecondX","InterventionReasonCode","InterventionTechniqueCode","InterventionDurationCode","TowedIndicator","StatuteCodeIdentificationID","Reason.for.Stop","StatutatoryCitation","VehicleSearchedIndicator","SearchAuthorizationCode","ContrabandIndicator","CustodialArrestIndicator","InterventionDispositionCode","InterventionDispositionDate","InterventionDispositionReasonText","IsStatuteCodeValid","IsStatutatoryCitationValid","IsaTest","RecordCount","SourceId","SourceReferenceId","InterventionTime","town"
"15377",15377,1918597,"CT0006200","Hamden","Racial Profile","100000472","1300045925","Incident ID","Thursday, October 24, 2013",NA,"W","N","M",29,TRUE,FALSE,"HAMDEN              ","dixwell/scott",41.34839,NA,NA,NA,-72.93276,NA,NA,NA,"V","B",1,FALSE,"14-96c","Defective Lights","14-96c",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0109490740740741,"New Britain"
"15378",15378,1918813,"CT0006200","Hamden","Racial Profile","100000654","1300045942","Incident ID","Thursday, October 24, 2013",NA,"B","N","M",22,TRUE,TRUE,"HAMDEN              ","Dixwell Ave./Whitney Ave.",41.37992029,NA,NA,NA,-72.9034659,NA,NA,NA,"V","G",1,FALSE,"14-298","Other","14-36(a)",FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0627546296296296,"New Britain"
"15379",15379,1918447,"CT0006200","Hamden","Racial Profile","100000131","1300045970","Incident ID","Thursday, October 24, 2013",NA,"W","N","M",55,TRUE,TRUE,"HAMDEN              ","Davis/Eli",41.342058,NA,NA,NA,-72.911496,NA,NA,NA,"V","G",1,FALSE,"14-240a","Moving Violation","14-240a",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.329363425925926,"New Britain"
"15380",15380,1918434,"CT0006200","Hamden","Racial Profile","100000118","1300045990","Incident ID","Thursday, October 24, 2013",NA,"W","N","M",36,TRUE,FALSE,"HAMDEN              ","whitney ave",41.420807,NA,NA,NA,-72.904601,NA,NA,NA,"V","B",1,FALSE,"14-299","Traffic Control Signal","14-299",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.425520833333333,"New Britain"
"15381",15381,1918773,"CT0006200","Hamden","Racial Profile","100000604","1300045946","Incident ID","Thursday, October 24, 2013",NA,"B","N","F",24,TRUE,FALSE,"HAMDEN              ","BOWEN ST AND EASTON ST",41.337011,NA,NA,NA,-72.937909,NA,NA,NA,"V","G",1,FALSE,"14-301","Stop Sign","14-301",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0738888888888889,"New Britain"
"15382",15382,1918448,"CT0006200","Hamden","Racial Profile","100000131","1300045978","Incident ID","Thursday, October 24, 2013",NA,"A","N","M",36,FALSE,FALSE,"HAMDEN              ","whitney/woodlawn",41.362307,NA,NA,NA,-72.909091,NA,NA,NA,"V","G",1,FALSE,"14-233","Moving Violation","14-233",FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.375844907407407,"New Britain"
"15383",15383,1918561,"CT0006200","Hamden","Racial Profile","100000412","1300046044","Incident ID","Thursday, October 24, 2013",NA,"B","N","F",24,TRUE,FALSE,"NEW HAVEN           ","DIXWELL/ELIZABETH",41.334812,NA,NA,NA,-72.935234,NA,NA,NA,"V","B",1,FALSE,"14-147c","Other",NA,FALSE,"N",FALSE,FALSE,"M",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.731087962962963,"New Britain"
"15384",15384,1918421,"CT0006200","Hamden","Racial Profile","100000112","1300046011","Incident ID","Thursday, October 24, 2013",NA,"W","N","F",53,TRUE,FALSE,"NORTH HAVEN         ","STATE STREET",0,NA,NA,NA,0,NA,NA,NA,"V","G",1,FALSE,"14-234","Moving Violation","14-234",FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.543125,"New Britain"
"15385",15385,1918433,"CT0006200","Hamden","Racial Profile","100000118","1300045989","Incident ID","Thursday, October 24, 2013",NA,"W","N","F",63,TRUE,TRUE,"HAMDEN              ","whitney ave",41.421211,NA,NA,NA,-72.904781,NA,NA,NA,"V","B",1,FALSE,"14-296aa(b)","Cell Phone","14-296aa(b)",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.419456018518519,"New Britain"
"15386",15386,1918432,"CT0006200","Hamden","Racial Profile","100000118","1300045984","Incident ID","Thursday, October 24, 2013",NA,"W","N","F",56,TRUE,FALSE,"Hamden              ","whitney ave",41.406352,NA,NA,NA,-72.899249,NA,NA,NA,"V","B",1,FALSE,"14-296aa(b)","Cell Phone","14-296aa(b)",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.401678240740741,"New Britain"
"15387",15387,1918449,"CT0006200","Hamden","Racial Profile","100000131","1300045980","Incident ID","Thursday, October 24, 2013",NA,"W","N","M",36,TRUE,FALSE,"HAMDEN              ","santa fe/broadfield",41.361361,NA,NA,NA,-72.902945,NA,NA,NA,"V","G",1,FALSE,"14-12(a)*","Registration","14-12(a)*",FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.38818287037037,"New Britain"
"15388",15388,1918435,"CT0006200","Hamden","Racial Profile","100000118","1300046005","Incident ID","Thursday, October 24, 2013",NA,"W","N","F",20,FALSE,FALSE,"HAMDEN              ","evergreen ave",41.385241,NA,NA,NA,-72.906854,NA,NA,NA,"V","B",1,FALSE,"14-301","Stop Sign","14-301",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.51568287037037,"New Britain"
"15389",15389,1918858,"CT0006200","Hamden","Racial Profile","100000657","1300045944","Incident ID","Thursday, October 24, 2013",NA,"B","N","F",45,TRUE,FALSE,"HAMDEN              ","arch/burke",41.338345,NA,NA,NA,-72.939228,NA,NA,NA,"E","G",1,FALSE,"14-96b","Defective Lights",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0651851851851852,"New Britain"
"15390",15390,1918457,"CT0006200","Hamden","Racial Profile","100000150","1300046079","Incident ID","Thursday, October 24, 2013",NA,"W","N","F",19,TRUE,FALSE,"HAMDEN              ","new rd",41.413915,NA,NA,NA,-72.895593,NA,NA,NA,"V","G",1,FALSE,"14-301","Stop Sign","14-301",FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.935347222222222,"New Britain"
"15391",15391,1918757,"CT0006200","Hamden","Racial Profile","100000598","1300045940","Incident ID","Thursday, October 24, 2013",NA,"W","N","M",22,TRUE,FALSE,"HAMDEN              ","dixwell @ palmer",41.354431,NA,NA,NA,-72.929357,NA,NA,NA,"E","G",1,FALSE,"14-96a(a)","Defective Lights","14-96a(a)",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0532986111111111,"New Britain"
"15392",15392,1918772,"CT0006200","Hamden","Racial Profile","100000604","1300045939","Incident ID","Thursday, October 24, 2013",NA,"B","N","M",49,TRUE,FALSE,"NEW HAVEN           ","sherman parkway and pond st",41.334903,NA,NA,NA,-72.937872,NA,NA,NA,"V","G",1,FALSE,"14-301","Stop Sign","14-301",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0528819444444444,"New Britain"
"15393",15393,1918868,"CT0006200","Hamden","Racial Profile","100000659","1300046181","Incident ID","Friday, October 25, 2013",NA,"B","N","M",34,TRUE,TRUE,"HAMDEN              ","Int. of Whitney ave and Davis St.",41.341518,NA,NA,NA,-72.912839,NA,NA,NA,"V","G",2,FALSE,"14-12a","Registration","14-12a",FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.715925925925926,"New Britain"
"15394",15394,1918409,"CT0006200","Hamden","Racial Profile","100000079","1300046138","Incident ID","Friday, October 25, 2013",NA,"B","N","M",23,TRUE,FALSE,"HAMDEN              ","ridge rd",41.344847,NA,NA,NA,-72.902419,NA,NA,NA,"E","G",1,FALSE,"14-147","Other","14-147",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.42912037037037,"New Britain"
"15395",15395,1918656,"CT0006200","Hamden","Racial Profile","100000479","1300046175","Incident ID","Friday, October 25, 2013",NA,"W","N","F",19,TRUE,FALSE,"HAMDEN              ","Dixwell Ave./Dudley Street",41.337081,NA,NA,NA,-72.935248,NA,NA,NA,"V","G",1,FALSE,"14-100a(c)(1)","Seatbelt","14-100a(c)(1)",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.691157407407407,"New Britain"
"15396",15396,1918621,"CT0006200","Hamden","Racial Profile","100000475","1300046179","Incident ID","Friday, October 25, 2013",NA,"W","N","M",28,TRUE,TRUE,"HAMDEN              ","MIX/SKIFF",41.370497,NA,NA,NA,-72.924262,NA,NA,NA,"V","B",1,FALSE,"14-298","Other","14-298",FALSE,"N",FALSE,FALSE,"W",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.709085648148148,"New Britain"
"15397",15397,1918562,"CT0006200","Hamden","Racial Profile","100000412","1300046165","Incident ID","Friday, October 25, 2013",NA,"W","N","F",42,TRUE,TRUE,"Hamden              ","dudley/dixwell",41.3373,NA,NA,NA,-72.934,NA,NA,NA,"V","B",1,FALSE,"14-12a","Registration",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.634143518518519,"New Britain"
"15398",15398,1918459,"CT0006200","Hamden","Racial Profile","100000150","1300046120","Incident ID","Friday, October 25, 2013",NA,"W","N","F",39,TRUE,FALSE,"HAMDEN              ","dixwell ave",41.344405,NA,NA,NA,-72.934296,NA,NA,NA,"V","G",1,FALSE,"14-279","Other","14-279",FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.368854166666667,"New Britain"
"15399",15399,1918725,"CT0006200","Hamden","Racial Profile","100000573","1300046204","Incident ID","Friday, October 25, 2013",NA,"B","N","F",45,TRUE,TRUE,"HAMDEN              ","hamden",41.364751,NA,NA,NA,-72.930668,NA,NA,NA,"I","G",1,FALSE,"01-000","Other","01-000",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.801701388888889,"New Britain"
"15400",15400,1918695,"CT0006200","Hamden","Racial Profile","100000554","1300046217","Incident ID","Friday, October 25, 2013",NA,"B","N","F",45,FALSE,FALSE,"HAMDEN              ","PUTNAM",0,NA,NA,NA,0,NA,NA,NA,"V","B",1,FALSE,"14-301","Stop Sign",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.935486111111111,"New Britain"
"15401",15401,1918490,"CT0006200","Hamden","Racial Profile","100000186","1300046109","Incident ID","Friday, October 25, 2013",NA,"W","N","M",75,TRUE,TRUE,"HAMDEN              ","whitney/filbert",41.36415,NA,NA,NA,-72.908728,NA,NA,NA,"V","B",1,FALSE,"14-215a","Suspended License","14-215(a)",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.308460648148148,"New Britain"
"15402",15402,1918622,"CT0006200","Hamden","Racial Profile","100000475","1300046193","Incident ID","Friday, October 25, 2013",NA,"W","N","M",32,TRUE,TRUE,"HAMDEN              ","SKIFF/MIX",41.37891031,NA,NA,NA,-72.91890385,NA,NA,NA,"V","B",1,FALSE,"14-298","Other","14-298",FALSE,"N",FALSE,FALSE,"W",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.76943287037037,"New Britain"
"15403",15403,1918464,"CT0006200","Hamden","Racial Profile","100000150","1300046146","Incident ID","Friday, October 25, 2013",NA,"W","N","F",44,TRUE,TRUE,"HAMDEN              ","shepard",41.428674,NA,NA,NA,-72.915945,NA,NA,NA,"V","G",1,FALSE,"14-279","Other","14-279",FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.456041666666667,"New Britain"
"15404",15404,1918410,"CT0006200","Hamden","Racial Profile","100000079","1300046144","Incident ID","Friday, October 25, 2013",NA,"W","H","M",50,TRUE,FALSE,"Hamden              ","687 hartford tpk",41.3564,NA,NA,NA,-72.8979,NA,NA,NA,"V","G",1,FALSE,"14-218a","Speed Related","14-218a",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.446377314814815,"New Britain"
"15405",15405,1918461,"CT0006200","Hamden","Racial Profile","100000150","1300046135","Incident ID","Friday, October 25, 2013",NA,"W","H","M",41,TRUE,TRUE,"HAMDEN              ","whitney",41.353859,NA,NA,NA,-72.913121,NA,NA,NA,"V","G",1,FALSE,"14-279","Other","14-279",FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.415486111111111,"New Britain"
"15406",15406,1918458,"CT0006200","Hamden","Racial Profile","100000150","1300046112","Incident ID","Friday, October 25, 2013",NA,"W","N","F",49,TRUE,FALSE,"HAMDEN              ","dixwell",41.344405,NA,NA,NA,-72.934296,NA,NA,NA,"V","G",1,FALSE,"14-279","Other","14-279",FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.356840277777778,"New Britain"
"15407",15407,1918463,"CT0006200","Hamden","Racial Profile","100000150","1300046141","Incident ID","Friday, October 25, 2013",NA,"W","N","M",51,TRUE,TRUE,"HAMDEN              ","davis",41.342058,NA,NA,NA,-72.911496,NA,NA,NA,"V","G",1,FALSE,"14-279","Other","14-279",FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.435752314814815,"New Britain"
"15408",15408,1918462,"CT0006200","Hamden","Racial Profile","100000150","1300046137","Incident ID","Friday, October 25, 2013",NA,"W","N","M",32,TRUE,TRUE,"HAMDEN              ","whitney",41.346024,NA,NA,NA,-72.912455,NA,NA,NA,"V","G",1,FALSE,"14-279","Other","14-279",FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.425740740740741,"New Britain"
"15409",15409,1918460,"CT0006200","Hamden","Racial Profile","100000150","1300046123","Incident ID","Friday, October 25, 2013",NA,"W","N","M",52,TRUE,FALSE,"HAMDEN              ","shepard ave",41.428674,NA,NA,NA,-72.915945,NA,NA,NA,"V","G",1,FALSE,"14-279","Other","14-279",FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.381435185185185,"New Britain"
"15410",15410,1918525,"CT0006200","Hamden","Racial Profile","100000244","1300046097","Incident ID","Friday, October 25, 2013",NA,"B","N","F",21,FALSE,FALSE,"NEW HAVEN           ","na",41.332321,NA,NA,NA,-72.925153,NA,NA,NA,"V","B",1,FALSE,"14-301","Stop Sign",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.107118055555556,"New Britain"
"15411",15411,1918526,"CT0006200","Hamden","Racial Profile","100000244","1300046237","Incident ID","Saturday, October 26, 2013",NA,"W","N","M",22,TRUE,FALSE,"HAMDEN              ","27 ferro rd wollcott,ct",41.409731,NA,NA,NA,-72.900507,NA,NA,NA,"V","B",1,TRUE,"14-236","Moving Violation",NA,FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.104606481481481,"New Britain"
"15412",15412,1918587,"CT0006200","Hamden","Racial Profile","100000470","1300046317","Incident ID","Saturday, October 26, 2013",NA,"W","N","M",34,TRUE,FALSE,"HAMDEN              ","shepard ave/west shepard ave",41.401328,NA,NA,NA,-72.923987,NA,NA,NA,"V","G",1,FALSE,"14-213b","Other","14-213b",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.775798611111111,"New Britain"
"15413",15413,1918576,"CT0006200","Hamden","Racial Profile","100000469","1300046324","Incident ID","Saturday, October 26, 2013",NA,"W","N","M",49,TRUE,FALSE,"HAMDEN              ","Fourth and Woodin",41.344586,NA,NA,NA,-72.934692,NA,NA,NA,"V","B",1,FALSE,"14-296aa(b)","Cell Phone","14-296aa(b)",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.791712962962963,"New Britain"
"15414",15414,1918788,"CT0006200","Hamden","Racial Profile","100000625","1300046230","Incident ID","Saturday, October 26, 2013",NA,"W","N","M",42,TRUE,TRUE,"HAMDEN              ","dixwell ave/putnam ave",41.3453,NA,NA,NA,-72.9335,NA,NA,NA,"V","G",1,FALSE,"14-12a*","Registration","14-12a*",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0560069444444444,"New Britain"
"15415",15415,1918498,"CT0006200","Hamden","Racial Profile","100000223","1300046331","Incident ID","Saturday, October 26, 2013",NA,"B","N","M",26,TRUE,TRUE,"HAMDEN              ","Dixwell Ave/Arch St",41.336944,NA,NA,NA,-72.935246,NA,NA,NA,"V","G",1,FALSE,"14-299","Traffic Control Signal","14-299",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.856493055555556,"New Britain"
"15416",15416,1918869,"CT0006200","Hamden","Racial Profile","100000659","1300046316","Incident ID","Saturday, October 26, 2013",NA,"W","H","M",24,TRUE,TRUE,"HAMDEN              ","skiff/whitney",41.37106,NA,NA,NA,-72.906279,NA,NA,NA,"V","B",1,FALSE,"14-218a","Speed Related","14-218a",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.774444444444444,"New Britain"
"15417",15417,1918488,"CT0006200","Hamden","Racial Profile","100000185","1300046243","Incident ID","Saturday, October 26, 2013",NA,"B","N","M",23,TRUE,FALSE,"HAMDEN              ","Dixwell Avenue near Pine Street",41.339541,NA,NA,NA,-72.935205,NA,NA,NA,"I","G",1,FALSE,"14-99g(e)*","Window Tint","14-99g(e)",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.142199074074074,"New Britain"
"15418",15418,1918497,"CT0006200","Hamden","Racial Profile","100000223","1300046315","Incident ID","Saturday, October 26, 2013",NA,"W","H","M",32,TRUE,FALSE,"HAMDEN              ","Ridge Road, KillDeer",41.341391,NA,NA,NA,-72.90237,NA,NA,NA,"V","G",1,FALSE,"14-299","Traffic Control Signal","14-299",FALSE,"N",FALSE,FALSE,"I",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.768460648148148,"New Britain"
"15419",15419,1918871,"CT0006200","Hamden","Racial Profile","100000659","1300046401","Incident ID","Sunday, October 27, 2013",NA,"W","N","M",54,TRUE,FALSE,"HAMDEN              ","INT. Dixwell/ Church",41.35283,NA,NA,NA,-72.930454,NA,NA,NA,"V","G",1,FALSE,"14-36(a)","Other",NA,FALSE,"N",FALSE,FALSE,"N",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.422615740740741,"New Britain"
"15420",15420,1918726,"CT0006200","Hamden","Racial Profile","100000573","1300046435","Incident ID","Sunday, October 27, 2013",NA,"W","H","M",29,TRUE,TRUE,"HAMDEN              ","hamden",41.346493,NA,NA,NA,-72.934048,NA,NA,NA,"V","G",1,FALSE,"14-147c","Other","14-147c",FALSE,"N",FALSE,FALSE,"M",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.660104166666667,"New Britain"
"15421",15421,1918870,"CT0006200","Hamden","Racial Profile","100000659","1300046397","Incident ID","Sunday, October 27, 2013",NA,"B","N","M",61,TRUE,FALSE,"HAMDEN              ","int. West Easton/ Bowen St.",41.336672,NA,NA,NA,-72.937903,NA,NA,NA,"V","G",1,FALSE,"14-301","Stop Sign",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.38150462962963,"New Britain"
"15422",15422,1918624,"CT0006200","Hamden","Racial Profile","100000475","1300046464","Incident ID","Sunday, October 27, 2013",NA,"W","N","F",25,FALSE,FALSE,"HAMDEN              ","dixwell/george",41.340328,NA,NA,NA,-72.935189,NA,NA,NA,"E","B",1,FALSE,"14-96c","Defective Lights","14-96c",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.895011574074074,"New Britain"
"15423",15423,1918789,"CT0006200","Hamden","Racial Profile","100000625","1300046359","Incident ID","Sunday, October 27, 2013",NA,"B","N","F",24,TRUE,TRUE,"HAMDEN              ","dixwell ave/second st",41.34312,NA,NA,NA,-72.934641,NA,NA,NA,"V","G",1,FALSE,"14-96b","Defective Lights","14-96b",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0519212962962963,"New Britain"
"15424",15424,1918489,"CT0006200","Hamden","Racial Profile","100000185","1300046366","Incident ID","Sunday, October 27, 2013",NA,"W","N","F",23,TRUE,FALSE,"HAMDEN              ","Dixwell Avenue / Concord Street",41.352055,NA,NA,NA,-72.930859,NA,NA,NA,"E","G",1,FALSE,"14-96b","Defective Lights","14-96b",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0989699074074074,"New Britain"
"15425",15425,1918623,"CT0006200","Hamden","Racial Profile","100000475","1300046440","Incident ID","Sunday, October 27, 2013",NA,"B","N","M",64,TRUE,FALSE,"HAMDEN              ","DIXWELL/ARCH",41.338195,NA,NA,NA,-72.935221,NA,NA,NA,"V","B",1,FALSE,"14-147a","Other","14-147a",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.707905092592593,"New Britain"
"15426",15426,1918598,"CT0006200","Hamden","Racial Profile","100000472","1300046392","Incident ID","Sunday, October 27, 2013",NA,"A","N","F",50,TRUE,TRUE,"HAMDEN              ","whitney/lincoln",41.388314,NA,NA,NA,-72.90004,NA,NA,NA,"V","B",1,FALSE,"14-301","Stop Sign","14-301",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.305034722222222,"New Britain"
"15427",15427,1918814,"CT0006200","Hamden","Racial Profile","100000654","1300046485","Incident ID","Monday, October 28, 2013",NA,"B","N","M",61,TRUE,TRUE,"HAMDEN              ","Shepard Ave./Dixwell Ave.",41.380528,NA,NA,NA,-72.917515,NA,NA,NA,"E","G",1,FALSE,"14-96e","Defective Lights","14-96e",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.049224537037037,"New Britain"
"15428",15428,1918859,"CT0006200","Hamden","Racial Profile","100000657","1300046487","Incident ID","Monday, October 28, 2013",NA,"W","N","M",63,TRUE,TRUE,"HAMDEN              ","dixwell/pine",41.339541,NA,NA,NA,-72.935205,NA,NA,NA,"V","G",1,FALSE,"14-299","Traffic Control Signal",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0575,"New Britain"
"15429",15429,1918774,"CT0006200","Hamden","Racial Profile","100000604","1300046481","Incident ID","Monday, October 28, 2013",NA,"W","N","M",45,TRUE,FALSE,"HAMDEN              ","whitney ave/lincoln st",41.388314,NA,NA,NA,-72.90004,NA,NA,NA,"V","G",1,FALSE,"14-218a","Speed Related","14-218a",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.0343055555555556,"New Britain"
"15430",15430,1918703,"CT0006200","Hamden","Racial Profile","100000556","1300046594","Incident ID","Monday, October 28, 2013",NA,"W","N","F",53,TRUE,FALSE,"HAMDEN              ","state street",41.330322,NA,NA,NA,-72.899275,NA,NA,NA,"V","G",1,FALSE,"14-296aa(b)","Cell Phone","14-291",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.713634259259259,"New Britain"
"15431",15431,1918704,"CT0006200","Hamden","Racial Profile","100000556","1300046611","Incident ID","Monday, October 28, 2013",NA,"W","N","M",33,TRUE,TRUE,"HAMDEN              ","whitney/skiff",41.365957,NA,NA,NA,-72.90817,NA,NA,NA,"V","G",1,FALSE,"14-299","Traffic Control Signal","14-299",FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.850138888888889,"New Britain"
"15432",15432,1918755,"CT0006200","Hamden","Racial Profile","100000577","1300046630","Incident ID","Monday, October 28, 2013",NA,"W","N","F",35,TRUE,TRUE,"HAMDEN              ","putnam/dixwell",41.3453,NA,NA,NA,-72.9335,NA,NA,NA,"V","B",1,FALSE,"14-12a*","Registration",NA,FALSE,"N",FALSE,FALSE,"W",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.99162037037037,"New Britain"
"15433",15433,1918564,"CT0006200","Hamden","Racial Profile","100000412","1300046623","Incident ID","Monday, October 28, 2013",NA,"B","N","M",18,TRUE,TRUE,"HAMDEN              ","marbloro/newhall",41.336193,NA,NA,NA,-72.92663,NA,NA,NA,"E","B",1,FALSE,"14-96a(a)","Defective Lights",NA,FALSE,"N",FALSE,FALSE,"V",NA,NA,NA,NA,"FALSE",1,"CT0006200","1.30795e+17",0.923726851851852,"New Britain"
